feature,importance,raw,pct
num_analysts_fy1,0.0006276029428746965,4810.03933095932,0.0006276029428746965
ix_market_cap_x_core_pce,0.0006271276209403231,4806.396395206451,0.0006271276209403231
analyst_dispersion,0.0006237062197747747,4780.174283981323,0.0006237062197747747
ix_log_market_cap_x_housing_starts,0.000623345093714421,4777.4065618515015,0.000623345093714421
ix_mom_3m_x_consumer_credit,0.0006166711760733855,4726.256695985794,0.0006166711760733855
market_cap,0.0006159505699556568,4720.733866930008,0.0006159505699556568
num_analysts,0.000610533195751624,4679.214330911636,0.000610533195751624
ix_log_market_cap_x_core_cpi,0.0006101926977370655,4676.604705095291,0.0006101926977370655
ix_vol_6m_x_commercial_loans,0.0006089993436177659,4667.45866727829,0.0006089993436177659
num_institutions,0.0006082726316850872,4661.889042377472,0.0006082726316850872
ix_market_cap_x_m2_money_supply,0.0006072372613435466,4653.953814983368,0.0006072372613435466
leverage_vs_industry,0.0006026050798514197,4618.452108979225,0.0006026050798514197
ix_market_cap_x_cpi,0.000600300230070389,4600.787408351898,0.000600300230070389
accruals_vs_industry,0.0006002307108334598,4600.254602909088,0.0006002307108334598
ix_market_cap_x_pce_deflator,0.0005998875923169563,4597.624893188477,0.0005998875923169563
cash_conversion,0.0005968916928138159,4574.6638879776,0.0005968916928138159
cpi,0.0005962013275678843,4569.372829318047,0.0005962013275678843
ix_log_market_cap_x_consumer_credit,0.0005940265924682554,4552.7053463459015,0.0005940265924682554
total_accruals,0.0005893112719760252,4516.566451072693,0.0005893112719760252
net_debt_to_ebitda,0.0005875188192172289,4502.828835010529,0.0005875188192172289
ix_vol_3m_x_consumer_credit,0.0005856827250748406,4488.756745100021,0.0005856827250748406
ix_vol_6m_x_core_cpi,0.0005777014322069798,4427.586967229843,0.0005777014322069798
ix_market_cap_x_consumer_credit,0.000572365036515262,4386.6880621910095,0.000572365036515262
nonfarm_payrolls_mom,0.0005705434444144248,4372.727118015289,0.0005705434444144248
ix_mom_3m_x_cpi,0.0005644964727023167,4326.382256031036,0.0005644964727023167
manufacturing_employment,0.0005640338524159657,4322.836667537689,0.0005640338524159657
ix_vol_3m_x_core_cpi,0.0005605426006166457,4296.079210996628,0.0005605426006166457
ix_down_vol_x_initial_claims,0.0005591369625396813,4285.306198358536,0.0005591369625396813
ix_str_reversal_x_manufacturing_employment,0.0005564286463576173,4264.549273133278,0.0005564286463576173
return_skewness,0.0005546618357911442,4251.008182525635,0.0005546618357911442
ix_vol_6m_x_m2_money_supply,0.0005543552280110684,4248.658296346664,0.0005543552280110684
ix_return_skewness_x_manufacturing_employment,0.0005518418813515536,4229.395645618439,0.0005518418813515536
ix_vol_3m_x_core_pce,0.000543838942371741,4168.059968829155,0.000543838942371741
ix_up_vol_x_m2_money_supply,0.0005433044562707532,4163.96359038353,0.0005433044562707532
ix_mom_3m_x_m2_money_supply,0.0005394975897152762,4134.787216901779,0.0005394975897152762
ix_realized_vol_x_core_pce,0.0005385217545225188,4127.308275461197,0.0005385217545225188
housing_starts_yoy,0.0005369503718595651,4115.264972448349,0.0005369503718595651
dltt_be,0.0005354773859991399,4103.975796699524,0.0005354773859991399
inv_turn,0.0005287994248375578,4052.7949407100677,0.0005287994248375578
ix_mom_3m_x_commercial_loans,0.000528613255591914,4051.3681128025055,0.000528613255591914
fcf_to_revenue_trend,0.0005239933107874316,4015.9601905345917,0.0005239933107874316
ix_return_kurtosis_x_manufacturing_employment,0.0005093579618466432,3903.792768716812,0.0005093579618466432
capacity_utilization,0.000504568329695446,3867.0843381881714,0.000504568329695446
capital_ratio,0.0004982860502665918,3818.9360439777374,0.0004982860502665918
eps_dispersion_trend,0.0004980946381194511,3817.469033718109,0.0004980946381194511
yield_curve_10y2y,0.0004883318705848174,3742.645777463913,0.0004883318705848174
ix_return_skewness_x_m2_money_supply,0.00048696550578677597,3732.1737608909607,0.00048696550578677597
ix_mom_3m_x_core_pce,0.0004775522909007152,3660.0295264720917,0.0004775522909007152
accruals_to_cash_flow,0.0004752570168334708,3642.438215494156,0.0004752570168334708
down_vol,0.00046979346419194685,3600.5647612810135,0.00046979346419194685
term_spread_10y3m,0.0004619512659328924,3540.4610245227814,0.0004619512659328924
infl,0.00046015598377983935,3526.701723575592,0.00046015598377983935
ix_vol_3m_x_pce_deflator,0.00045941849941218474,3521.0495371818542,0.00045941849941218474
ix_vol_3m_x_m2_money_supply,0.00045920783372443877,3519.4349650144577,0.00045920783372443877
efftax,0.00045442393380847843,3482.7704671621323,0.00045442393380847843
ix_log_market_cap_x_nonfarm_payrolls,0.00045073026478353406,3454.461655855179,0.00045073026478353406
ix_realized_vol_x_core_cpi,0.0004466386685501662,3423.103073120117,0.0004466386685501662
ix_str_reversal_x_initial_claims,0.0004413909290886937,3382.8836421966553,0.0004413909290886937
ix_mom_3m_x_pce_deflator,0.00043908826626862447,3365.235702753067,0.00043908826626862447
ix_return_kurtosis_x_initial_claims,0.0004377408397751137,3354.9088320732117,0.0004377408397751137
ix_return_skewness_x_building_permits,0.0004307303493040493,3301.179423570633,0.0004307303493040493
ix_mom_3m_x_core_cpi,0.0004265674873509276,3269.2746500968933,0.0004265674873509276
initial_claims,0.00041773893392364194,3201.6113452911377,0.00041773893392364194
debt_invcap,0.00041589390307884816,3187.470763206482,0.00041589390307884816
ix_market_cap_x_commercial_loans,0.00041340620083590087,3168.404654979706,0.00041340620083590087
ix_down_vol_x_building_permits,0.0004120807785732239,3158.2464278936386,0.0004120807785732239
ix_return_skewness_x_commercial_loans,0.00041176154886017385,3155.7998054027557,0.00041176154886017385
ix_log_market_cap_x_core_pce,0.0004109348931086354,3149.4641966819763,0.0004109348931086354
ix_down_vol_x_nonfarm_payrolls,0.00040954789970484926,3138.834079504013,0.00040954789970484926
rd_intensity_trend,0.00040380373433715033,3094.8099689483643,0.00040380373433715033
ix_return_skewness_x_core_cpi,0.00040142820773225675,3076.603590965271,0.00040142820773225675
building_permits,0.00039894213929782995,3057.5500044822693,0.00039894213929782995
ix_return_skewness_x_housing_starts,0.0003941956912069371,3021.17254281044,0.0003941956912069371
ix_down_vol_x_housing_starts,0.00038651089078504003,2962.2751257419586,0.00038651089078504003
ix_return_skewness_x_core_pce,0.00038046913089722555,2915.970207929611,0.00038046913089722555
ix_realized_vol_x_m2_money_supply,0.00037884894008677545,2903.5528322458267,0.00037884894008677545
ix_mom_1m_x_durable_goods_orders,0.0003786313051417854,2901.884846687317,0.0003786313051417854
ix_return_skewness_x_nonfarm_payrolls,0.00037784767591806187,2895.8789994716644,0.00037784767591806187
sp500_member,0.00036817117857507235,2821.7169303894043,0.00036817117857507235
peg_trailing,0.0003673899316569525,2815.729341506958,0.0003673899316569525
ix_return_skewness_x_cpi,0.00035874971003180186,2749.509438753128,0.00035874971003180186
ix_str_reversal_x_case_shiller_hpi,0.0003523842889430837,2700.7239348888397,0.0003523842889430837
housing_starts,0.0003515681796246381,2694.469155550003,0.0003515681796246381
ix_return_skewness_x_pce_deflator,0.00034115520563663705,2614.6626234054565,0.00034115520563663705
ix_log_market_cap_x_manufacturing_employment,0.00033380847777646677,2558.356243133545,0.00033380847777646677
beneish_tata,0.0003323268540089681,2547.0008652210236,0.0003323268540089681
ix_str_reversal_x_retail_sales,0.0003268280202647996,2504.8570115566254,0.0003268280202647996
consumer_credit_yoy,0.0003250440650523752,2491.1845219135284,0.0003250440650523752
ix_log_market_cap_x_pce_deflator,0.0003233744326047731,2478.3882184028625,0.0003233744326047731
ix_log_market_cap_x_cpi,0.0003180497124067602,2437.578796029091,0.0003180497124067602
commercial_loans,0.00031549254040465327,2417.9802615642548,0.00031549254040465327
ix_log_market_cap_x_commercial_loans,0.0003152800416752058,2416.351640701294,0.0003152800416752058
ix_down_vol_x_m2_money_supply,0.0003129327938631317,2398.361995458603,0.0003129327938631317
ix_return_skewness_x_consumer_credit,0.00030959654830953437,2372.79252910614,0.00030959654830953437
log_market_cap,0.0003094804995933728,2371.9031150341034,0.0003094804995933728
ix_down_vol_x_cpi,0.0003065537883969436,2349.4723789691925,0.0003065537883969436
core_cpi,0.0003010689046151219,2307.435439825058,0.0003010689046151219
tbill_3m,0.0002973349883566836,2278.818167924881,0.0002973349883566836
ix_down_vol_x_commercial_loans,0.0002921656707398362,2239.199773311615,0.0002921656707398362
ix_down_vol_x_core_pce,0.0002901430934378327,2223.698449611664,0.0002901430934378327
ix_mom_1m_x_manufacturing_employment,0.00028664904103499825,2196.9195288419724,0.00028664904103499825
ix_down_vol_x_consumer_credit,0.00028552908988533233,2188.3360619544983,0.00028552908988533233
mom_1m,0.00028390422307570014,2175.882848739624,0.00028390422307570014
m2_money_supply,0.0002833347389265941,2171.518240213394,0.0002833347389265941
m2_money_supply_yoy,0.0002768484526218434,2121.806407928467,0.0002768484526218434
core_cpi_yoy,0.0002752711372928017,2109.7176361083984,0.0002752711372928017
cpi_yoy,0.000274997160296109,2107.6178369522095,0.000274997160296109
pce_deflator_yoy,0.0002748101986906627,2106.184936285019,0.0002748101986906627
fed_funds_rate,0.0002684267169562066,2057.261013031006,0.0002684267169562066
ix_down_vol_x_pce_deflator,0.00026674847061714755,2044.3986914157867,0.00026674847061714755
ix_mom_1m_x_building_permits,0.00025516355675599887,1955.610243320465,0.00025516355675599887
ix_mom_1m_x_housing_starts,0.0002510207908965455,1923.8594892024994,0.0002510207908965455
return_kurtosis,0.0002497801469175552,1914.3510150909424,0.0002497801469175552
core_pce,0.00024053175736687865,1843.4700257778168,0.00024053175736687865
ix_return_kurtosis_x_m2_money_supply,0.00023984443057861125,1838.2022542953491,0.00023984443057861125
ix_return_kurtosis_x_core_pce,0.0002255902838980797,1728.956421494484,0.0002255902838980797
ix_mom_1m_x_initial_claims,0.000223617427539203,1713.8361662626266,0.000223617427539203
commercial_loans_yoy,0.00022225697445580174,1703.4094579219818,0.00022225697445580174
treasury_5y,0.0002211473561340077,1694.905183315277,0.0002211473561340077
ix_mom_1m_x_m2_money_supply,0.00021723014239370263,1664.8830931186676,0.00021723014239370263
ix_down_vol_x_core_cpi,0.00021332663085359732,1634.9660185575485,0.00021332663085359732
ix_return_kurtosis_x_housing_starts,0.00020984797536955705,1608.3051019906998,0.00020984797536955705
core_pce_yoy,0.00019886820693483387,1524.154575586319,0.00019886820693483387
ix_str_reversal_x_commercial_loans,0.0001860758861479609,1426.1123869419098,0.0001860758861479609
ix_return_kurtosis_x_commercial_loans,0.000181644013142346,1392.1458740234375,0.000181644013142346
ix_sp500_member_x_initial_claims,0.00018006379203258868,1380.0348318815231,0.00018006379203258868
ix_return_kurtosis_x_building_permits,0.000178288634639513,1366.4297699928284,0.000178288634639513
treasury_10y,0.0001767389043257275,1354.552413702011,0.0001767389043257275
ix_return_kurtosis_x_cpi,0.00017583362200576582,1347.6141996383667,0.00017583362200576582
ix_return_kurtosis_x_consumer_credit,0.00016137660634471022,1236.8135497570038,0.00016137660634471022
ix_return_kurtosis_x_pce_deflator,0.00015730165800422144,1205.5825588703156,0.00015730165800422144
ix_str_reversal_x_consumer_credit,0.00015532576737174841,1190.4390485286713,0.00015532576737174841
ix_sp500_member_x_retail_sales,0.00014967461632208742,1147.1278131008148,0.00014967461632208742
ix_return_kurtosis_x_core_cpi,0.00014614267178714432,1120.0584815740585,0.00014614267178714432
ix_mom_1m_x_cpi,0.0001459634974164391,1118.6852633953094,0.0001459634974164391
ix_return_kurtosis_x_nonfarm_payrolls,0.00014254199822860111,1092.4624009132385,0.00014254199822860111
ix_str_reversal_x_core_pce,0.00014202770594804216,1088.5207908153534,0.00014202770594804216
ix_str_reversal_x_building_permits,0.0001415990564667009,1085.235559463501,0.0001415990564667009
tbl,0.00014045735723203806,1076.485412120819,0.00014045735723203806
num_recs,0.00013952146915533937,1069.3126311302185,0.00013952146915533937
pce_deflator,0.00013241709883968596,1014.8637139797211,0.00013241709883968596
ix_str_reversal_x_nonfarm_payrolls,0.0001298925294834943,995.5150508880615,0.0001298925294834943
ix_str_reversal_x_m2_money_supply,0.00012121663160237216,929.0217201709747,0.00012121663160237216
ix_str_reversal_x_core_cpi,0.00011133400246805177,853.2798273563385,0.00011133400246805177
str_reversal,0.00011034127633317755,845.6714313030243,0.00011034127633317755
svar,0.00010824440497951133,829.6007072925568,0.00010824440497951133
ix_str_reversal_x_housing_starts,0.00010323342555741585,791.1958394050598,0.00010323342555741585
ix_sp500_member_x_durable_goods_orders,9.879261388957183e-05,757.1608192920685,9.879261388957183e-05
ix_sp500_member_x_building_permits,9.652255205112325e-05,739.7627384662628,9.652255205112325e-05
ix_mom_1m_x_consumer_credit,8.849586861042271e-05,678.2450807094574,8.849586861042271e-05
ix_str_reversal_x_pce_deflator,8.795368555101373e-05,674.0897116661072,8.795368555101373e-05
ix_str_reversal_x_cpi,8.496536014401799e-05,651.1867554187775,8.496536014401799e-05
ix_mom_1m_x_nonfarm_payrolls,7.98634969810316e-05,612.0853414535522,7.98634969810316e-05
ix_mom_1m_x_commercial_loans,7.007397611184985e-05,537.0570437908173,7.007397611184985e-05
ix_mom_1m_x_core_cpi,6.310844741665943e-05,483.6722288131714,6.310844741665943e-05
ix_mom_1m_x_core_pce,5.255641597873014e-05,402.7999403476715,5.255641597873014e-05
ix_sp500_member_x_consumer_credit,4.979414166819929e-05,381.6294722557068,4.979414166819929e-05
ix_sp500_member_x_cpi,4.1741895936873525e-05,319.9159014225006,4.1741895936873525e-05
corpr,3.501858937171994e-05,268.3875117301941,3.501858937171994e-05
ix_sp500_member_x_m2_money_supply,3.266938207821216e-05,250.38284873962402,3.266938207821216e-05
ix_mom_1m_x_pce_deflator,3.262106259562714e-05,250.01252126693726,3.262106259562714e-05
ix_sp500_member_x_core_cpi,2.7135750576789185e-05,207.97230005264282,2.7135750576789185e-05
ix_sp500_member_x_pce_deflator,1.9385910670362004e-05,148.57641100883484,1.9385910670362004e-05
ltr,1.7367275569134496e-05,133.1053009033203,1.7367275569134496e-05
ix_sp500_member_x_commercial_loans,1.5608313085259856e-05,119.62435913085938,1.5608313085259856e-05
ix_sp500_member_x_case_shiller_hpi,1.3777123759238958e-05,105.58986043930054,1.3777123759238958e-05
ix_sp500_member_x_nonfarm_payrolls,7.3784052049138175e-06,56.54916000366211,7.3784052049138175e-06
ix_sp500_member_x_core_pce,6.127245278975967e-06,46.96009016036987,6.127245278975967e-06
